GW,id,value,opponent,total_points
37,0,47,24,0
37,0,47,28,0
37,229,86,15,7
37,229,86,19,3
37,388,44,10,0
37,388,44,15,0
37,63,43,3,0
37,617,45,23,0
37,190,48,21,6
37,180,48,7,1
37,180,48,27,0
37,668,40,27,0
37,668,40,29,0
37,469,57,23,0
37,558,48,6,2
37,558,48,9,2
37,96,105,19,2
37,96,105,25,0
37,568,54,1,0
37,272,41,29,0
37,460,90,23,0
37,325,40,9,0
37,658,45,26,0
37,658,45,0,0
37,216,59,21,6
37,609,45,23,0
37,594,45,25,0
37,589,50,19,0
37,589,50,25,0
37,505,38,6,0
37,505,38,9,0
37,352,47,6,0
37,352,47,9,0
37,516,40,1,0
37,307,69,12,0
37,307,69,10,3
37,81,106,19,3
37,81,106,25,2
37,541,47,23,1
37,662,45,19,0
37,662,45,25,0
37,146,41,1,0
37,224,54,15,0
37,224,54,19,0
37,669,40,7,0
37,669,40,27,0
37,616,44,6,0
37,616,44,9,0
37,44,44,22,0
37,278,41,29,0
37,203,48,21,3
37,468,52,25,1
37,254,55,27,0
37,254,55,29,6
37,389,50,10,2
37,389,50,15,2
37,392,66,10,0
37,392,66,15,0
37,320,46,9,0
37,614,45,6,0
37,614,45,9,0
37,415,45,26,2
37,415,45,0,7
37,39,44,22,0
37,629,49,1,2
37,579,45,4,0
37,226,47,15,0
37,226,47,19,0
37,526,43,29,1
37,353,51,6,1
37,353,51,9,2
37,362,42,28,6
37,233,47,15,0
37,233,47,19,1
37,499,61,28,8
37,232,53,15,2
37,232,53,19,2
37,670,45,10,0
37,670,45,15,4
37,299,40,12,0
37,299,40,10,0
37,120,44,4,0
37,19,42,24,2
37,19,42,28,0
37,363,44,28,0
37,293,50,12,2
37,293,50,10,6
37,64,44,3,0
37,4,48,24,0
37,4,48,28,0
37,624,89,15,8
37,624,89,19,11
37,136,43,25,1
37,435,51,0,6
37,435,51,7,0
37,77,67,19,6
37,77,67,25,0
37,490,52,29,0
37,222,52,15,2
37,222,52,19,0
37,319,42,9,0
37,564,68,10,1
37,564,68,15,1
37,61,51,3,1
37,275,42,29,1
37,586,45,6,0
37,586,45,9,0
37,484,75,21,11
37,140,59,25,0
37,333,45,9,0
37,638,40,26,0
37,638,40,0,0
37,328,43,9,2
37,324,47,9,0
37,230,72,15,2
37,230,72,19,8
37,23,52,24,2
37,23,52,28,3
37,283,43,29,1
37,517,44,1,0
37,513,43,1,0
37,245,45,27,0
37,245,45,29,0
37,367,74,28,6
37,179,44,7,0
37,179,44,27,0
37,466,53,23,0
37,570,50,0,0
37,570,50,7,5
37,306,43,12,0
37,306,43,10,0
37,36,50,22,3
37,402,117,10,7
37,402,117,15,24
37,622,40,12,0
37,622,40,10,0
37,152,44,1,0
37,652,45,21,0
37,512,45,10,0
37,512,45,15,0
37,267,87,27,1
37,267,87,29,3
37,401,72,10,2
37,401,72,15,17
37,406,49,26,3
37,406,49,0,1
37,542,45,4,0
37,379,55,10,2
37,379,55,15,3
37,464,47,23,2
37,5,65,24,9
37,5,65,28,5
37,331,54,9,0
37,487,50,25,3
37,418,45,26,0
37,418,45,0,0
37,235,49,15,0
37,235,49,19,0
37,423,57,26,0
37,423,57,0,0
37,566,82,7,1
37,566,82,27,1
37,315,45,9,0
37,366,46,28,1
37,349,43,6,0
37,349,43,9,0
37,547,40,0,0
37,547,40,7,0
37,503,42,12,0
37,503,42,10,8
37,16,58,22,0
37,585,45,12,0
37,585,45,10,0
37,156,47,0,2
37,156,47,7,2
37,316,43,9,0
37,436,45,0,0
37,436,45,7,0
37,451,42,23,-1
37,660,40,29,0
37,113,47,4,4
37,135,47,25,0
37,443,48,0,0
37,443,48,7,1
37,207,64,21,3
37,440,43,0,0
37,440,43,7,1
37,58,40,3,1
37,102,48,4,6
37,305,50,12,0
37,305,50,10,3
37,565,43,1,0
37,269,50,27,0
37,269,50,29,0
37,183,99,7,2
37,183,99,27,2
37,346,42,6,0
37,346,42,9,0
37,384,58,10,2
37,384,58,15,2
37,515,45,1,1
37,475,47,6,1
37,475,47,9,0
37,109,51,4,5
37,537,43,6,1
37,537,43,9,1
37,370,44,28,0
37,310,59,12,13
37,310,59,10,1
37,372,50,28,0
37,168,47,4,12
37,559,53,3,2
37,587,45,24,0
37,587,45,28,0
37,350,59,6,0
37,350,59,9,0
37,354,75,6,2
37,354,75,9,2
37,427,48,26,0
37,427,48,0,0
37,265,56,27,2
37,265,56,29,0
37,231,61,15,1
37,231,61,19,0
37,661,40,27,0
37,661,40,29,0
37,520,44,6,0
37,520,44,9,0
37,22,59,24,0
37,22,59,28,0
37,198,53,21,6
37,122,47,25,6
37,630,40,9,0
37,104,48,4,6
37,625,41,3,0
37,201,49,9,1
37,217,53,15,0
37,217,53,19,0
37,112,43,4,0
37,657,45,25,0
37,472,48,3,4
37,88,44,19,0
37,88,44,25,0
37,341,44,6,1
37,341,44,9,0
37,127,46,15,0
37,127,46,19,1
37,74,52,19,0
37,74,52,25,7
37,634,39,6,0
37,634,39,9,0
37,431,42,0,0
37,431,42,7,0
37,578,43,4,0
37,525,66,23,1
37,444,42,0,0
37,444,42,7,0
37,329,53,9,0
37,115,45,4,0
37,615,40,25,0
37,430,44,0,2
37,430,44,7,1
37,193,43,3,0
37,641,50,28,2
37,200,62,21,0
37,339,42,6,1
37,339,42,9,5
37,291,54,29,0
37,361,39,28,0
37,45,49,22,1
37,114,42,4,0
37,308,46,12,2
37,308,46,10,0
37,497,43,15,0
37,497,43,19,0
37,337,53,9,0
37,194,48,21,0
37,296,53,23,1
37,47,62,22,9
37,398,42,10,0
37,398,42,15,0
37,603,41,12,0
37,603,41,10,0
37,514,40,1,0
37,462,44,23,0
37,612,45,6,0
37,612,45,9,0
37,531,40,6,0
37,531,40,9,0
37,518,40,1,0
37,410,46,26,1
37,410,46,0,-1
37,409,40,26,0
37,409,40,0,0
37,84,69,19,0
37,84,69,25,0
37,255,72,27,2
37,255,72,29,3
37,478,42,26,1
37,478,42,0,0
37,98,43,4,0
37,287,43,29,0
37,543,45,9,0
37,41,46,22,10
37,491,47,12,2
37,491,47,10,1
37,646,55,1,2
37,509,40,0,0
37,509,40,7,0
37,164,49,7,2
37,164,49,27,1
37,240,60,15,0
37,240,60,19,0
37,508,45,4,0
37,234,104,15,2
37,234,104,19,13
37,593,40,3,1
37,132,60,25,3
37,197,42,21,0
37,387,45,10,0
37,387,45,15,0
37,6,47,24,0
37,6,47,28,6
37,386,47,10,2
37,386,47,15,0
37,356,39,28,0
37,78,53,19,1
37,78,53,25,7
37,357,43,28,15
37,383,63,10,1
37,383,63,15,0
37,345,42,6,1
37,345,42,9,1
37,2,61,24,2
37,2,61,28,0
37,205,52,1,0
37,347,42,6,0
37,347,42,9,1
37,573,43,9,0
37,124,58,25,7
37,199,44,21,1
37,184,55,7,0
37,184,55,27,0
37,369,44,28,3
37,374,48,28,1
37,488,77,15,11
37,488,77,19,1
37,46,42,22,6
37,50,43,22,0
37,583,44,12,0
37,583,44,10,0
37,188,43,21,0
37,97,62,4,0
37,548,78,24,0
37,548,78,28,0
37,631,52,28,1
37,174,42,7,0
37,174,42,27,0
37,355,48,28,8
37,68,43,3,0
37,645,50,4,10
37,580,44,4,0
37,528,39,10,0
37,528,39,15,0
37,246,52,27,0
37,246,52,29,0
37,519,41,6,0
37,519,41,9,1
37,52,51,22,2
37,636,59,26,1
37,636,59,0,2
37,123,47,25,0
37,546,40,6,0
37,546,40,9,0
37,426,45,26,0
37,426,45,0,0
37,189,47,4,0
37,336,57,9,2
37,642,66,12,0
37,642,66,10,0
37,236,84,15,0
37,236,84,19,0
37,461,59,23,2
37,169,39,7,0
37,169,39,27,0
37,560,68,19,8
37,560,68,25,0
37,247,52,27,0
37,247,52,29,0
37,92,49,19,0
37,92,49,25,0
37,608,45,23,0
37,270,65,27,1
37,270,65,29,1
37,176,49,7,4
37,176,49,27,1
37,321,40,9,0
37,37,46,22,2
37,318,39,0,0
37,318,39,7,0
37,214,63,21,0
37,422,45,26,0
37,422,45,0,0
37,330,71,9,5
37,474,43,21,1
37,572,49,1,0
37,457,62,23,0
37,256,58,27,0
37,256,58,29,3
37,289,43,29,1
37,105,42,4,6
37,632,42,28,6
37,651,50,12,2
37,651,50,10,0
37,377,44,28,0
37,494,41,25,1
37,482,45,26,0
37,482,45,0,0
37,595,40,25,0
37,7,46,24,0
37,7,46,28,0
37,575,42,4,0
37,250,50,27,0
37,250,50,29,7
37,601,45,7,0
37,601,45,27,0
37,54,45,3,1
37,130,39,25,0
37,654,45,27,0
37,654,45,29,0
37,659,40,24,0
37,659,40,28,0
37,80,44,19,0
37,80,44,25,0
37,445,53,0,0
37,445,53,7,0
37,298,41,12,0
37,298,41,10,6
37,635,52,26,0
37,635,52,0,0
37,43,50,22,0
37,297,45,12,2
37,297,45,10,7
37,257,71,27,0
37,257,71,29,0
37,13,95,24,7
37,13,95,28,8
37,258,42,27,2
37,258,42,29,1
37,149,42,1,-1
37,619,45,26,0
37,619,45,0,0
37,57,51,3,0
37,65,42,3,0
37,623,40,6,0
37,623,40,9,0
37,605,45,4,0
37,576,44,6,0
37,576,44,9,0
37,463,67,23,0
37,380,48,10,0
37,380,48,15,0
37,95,84,19,5
37,95,84,25,6
37,412,43,26,0
37,412,43,0,0
37,365,43,28,0
37,111,45,4,0
37,378,50,28,0
37,158,55,1,0
37,21,45,24,0
37,21,45,28,0
37,644,44,7,0
37,644,44,27,0
37,263,45,25,3
37,663,45,23,0
37,150,44,1,0
37,649,40,12,0
37,649,40,10,0
37,390,54,10,1
37,390,54,15,2
37,571,66,10,0
37,571,66,15,1
37,138,43,25,0
37,94,47,19,0
37,94,47,25,2
37,394,45,10,0
37,394,45,15,0
37,391,58,0,1
37,391,58,7,1
37,9,59,24,2
37,9,59,28,5
37,182,44,7,0
37,182,44,27,0
37,529,45,19,0
37,529,45,25,1
37,192,58,21,7
37,35,38,19,0
37,35,38,25,3
37,375,47,28,0
37,664,45,23,0
37,303,59,12,7
37,303,59,10,3
37,359,41,28,0
37,86,48,19,3
37,86,48,25,0
37,470,39,3,0
37,225,59,15,2
37,225,59,19,2
37,610,45,4,0
37,421,50,26,1
37,421,50,0,1
37,425,68,26,0
37,425,68,0,0
37,507,45,4,0
37,486,45,19,0
37,486,45,25,1
37,237,53,15,0
37,237,53,19,0
37,545,45,28,0
37,24,80,24,13
37,24,80,28,5
37,588,44,12,0
37,588,44,10,0
37,206,47,21,0
37,606,45,15,0
37,606,45,19,0
37,633,44,1,0
37,309,44,12,2
37,309,44,10,2
37,83,71,19,0
37,83,71,25,0
37,144,56,1,2
37,581,44,21,0
37,527,45,15,0
37,527,45,19,0
37,220,47,15,1
37,220,47,19,1
37,107,41,4,0
37,498,42,6,0
37,498,42,9,0
37,552,49,29,8
37,248,42,6,0
37,248,42,9,0
37,343,49,4,6
37,294,45,12,0
37,294,45,10,0
37,502,82,27,0
37,502,82,29,0
37,471,40,3,0
37,563,49,10,0
37,563,49,15,0
37,210,42,21,0
37,459,43,23,0
37,89,68,19,3
37,89,68,25,1
37,3,48,24,0
37,3,48,28,0
37,335,45,9,4
37,1,53,24,3
37,1,53,28,6
37,202,85,21,19
37,323,45,9,0
37,322,43,9,0
37,126,49,25,12
37,244,45,27,1
37,244,45,29,5
37,311,42,12,2
37,311,42,10,0
37,473,44,21,0
37,227,75,15,2
37,227,75,19,0
37,485,48,9,1
37,131,45,25,0
37,590,40,23,0
37,533,40,23,0
37,454,42,23,0
37,613,45,0,0
37,613,45,7,0
37,665,45,21,0
37,446,54,0,0
37,446,54,7,0
37,170,44,7,0
37,170,44,27,0
37,175,89,7,0
37,175,89,27,2
37,639,55,3,0
37,93,51,19,0
37,93,51,25,2
37,208,86,21,0
37,538,58,26,0
37,538,58,0,0
37,172,50,7,0
37,172,50,27,0
37,154,55,23,1
37,483,40,24,1
37,483,40,28,6
37,142,102,25,2
37,165,44,7,0
37,165,44,27,0
37,133,70,25,10
37,70,45,3,0
37,87,50,19,0
37,87,50,25,0
37,628,45,29,0
37,599,40,22,0
37,295,55,12,2
37,295,55,10,0
37,535,46,22,4
37,395,46,1,0
37,317,49,9,0
37,211,93,21,0
37,447,60,9,1
37,448,63,0,2
37,448,63,7,2
37,228,64,15,0
37,228,64,19,0
37,671,45,10,0
37,671,45,15,0
37,456,42,23,0
37,155,47,1,1
37,510,43,0,0
37,510,43,7,0
37,591,42,12,0
37,591,42,10,0
37,66,56,3,6
37,14,70,24,0
37,14,70,28,0
37,62,52,3,2
37,103,51,4,0
37,666,45,27,0
37,666,45,29,0
37,125,56,25,0
37,348,47,6,1
37,348,47,9,2
37,408,43,26,2
37,408,43,0,-3
37,18,50,24,0
37,18,50,28,0
37,238,127,15,0
37,238,127,19,6
37,242,47,27,0
37,242,47,29,16
37,312,61,12,3
37,312,61,10,0
37,40,45,22,0
37,161,43,1,1
37,314,42,9,0
37,185,56,7,7
37,185,56,27,1
37,554,58,24,1
37,554,58,28,5
37,549,60,23,0
37,30,45,22,2
37,187,47,21,7
37,550,67,12,1
37,550,67,10,1
37,465,50,23,1
37,551,51,26,2
37,551,51,0,4
37,326,44,9,0
37,364,39,28,0
37,56,45,3,1
37,420,50,26,0
37,420,50,0,0
37,304,51,12,1
37,304,51,10,3
37,524,56,3,0
37,532,48,6,0
37,532,48,9,0
37,31,48,22,2
37,101,42,4,0
37,281,48,29,1
37,596,40,12,0
37,596,40,10,0
37,493,45,4,0
37,371,50,28,6
37,433,40,0,0
37,433,40,7,0
37,27,49,24,0
37,27,49,28,0
37,59,42,3,0
37,12,73,24,1
37,12,73,28,1
37,598,45,9,0
37,72,59,19,6
37,72,59,25,0
37,647,40,9,0
37,536,40,6,0
37,536,40,9,0
37,252,41,27,0
37,252,41,29,0
37,381,63,10,2
37,381,63,15,2
37,49,45,22,0
37,479,40,26,0
37,479,40,0,0
37,396,41,28,3
37,134,51,26,0
37,134,51,0,5
37,511,44,25,3
37,53,52,3,2
37,159,45,1,0
37,522,43,21,0
37,424,67,26,2
37,424,67,0,0
37,129,39,25,0
37,34,45,22,0
37,419,45,26,1
37,419,45,0,2
37,574,43,6,1
37,574,43,9,0
37,91,55,19,3
37,91,55,25,0
37,399,48,10,8
37,399,48,15,5
37,288,49,29,4
37,404,75,10,0
37,404,75,15,1
37,221,60,15,1
37,221,60,19,6
37,302,56,12,0
37,302,56,10,0
37,338,40,6,0
37,338,40,9,0
37,273,45,29,0
37,351,60,6,0
37,351,60,9,0
37,99,43,4,6
37,268,86,27,6
37,268,86,29,2
37,368,45,28,0
37,166,46,7,0
37,166,46,27,0
37,627,46,7,2
37,627,46,27,5
37,239,69,9,0
37,110,58,4,8
37,85,70,19,1
37,85,70,25,7
37,218,48,15,3
37,218,48,19,2
37,556,44,1,0
37,452,49,23,0
37,332,60,9,2
37,108,56,25,0
37,26,46,24,0
37,26,46,28,0
37,173,40,7,0
37,173,40,27,1
37,117,56,4,2
37,340,43,26,0
37,340,43,0,0
37,271,114,27,0
37,271,114,29,0
37,567,45,23,0
37,477,61,29,2
38,453,51,22,2
38,141,55,9,0
38,676,40,15,0
38,15,76,26,10
38,611,45,10,0
38,481,46,7,1
38,79,55,28,0
38,162,59,27,0
38,163,43,27,0
38,562,48,23,0
38,282,43,23,2
38,29,44,15,0
38,285,45,23,2
38,204,67,12,9
38,344,40,0,0
38,284,44,23,0
38,33,46,15,2
38,626,50,9,0
38,414,42,23,0
38,260,53,0,2
38,555,40,7,0
38,449,46,22,2
38,157,46,27,1
38,186,69,3,0
38,530,43,21,0
38,592,45,26,0
38,191,44,12,1
38,280,54,23,0
38,577,50,25,0
38,219,58,25,0
38,523,40,12,0
38,11,117,26,9
38,521,40,23,0
38,153,40,27,0
38,20,53,26,1
38,100,43,24,0
38,17,58,26,0
38,600,40,6,0
38,607,40,22,0
38,400,45,4,0
38,557,46,19,2
38,643,41,27,2
38,411,44,6,1
38,145,44,27,0
38,416,50,7,0
38,261,62,1,0
38,262,44,1,0
38,637,45,27,-1
38,604,40,7,0
38,151,44,27,0
38,38,46,15,2
38,67,60,21,5
38,119,57,10,0
38,373,71,22,13
38,467,59,22,0
38,177,47,3,2
38,455,47,22,2
38,679,45,1,1
38,360,41,19,0
38,667,40,25,0
38,266,92,1,1
38,476,43,23,0
38,249,58,1,0
38,143,51,9,1
38,504,47,22,0
38,28,45,15,0
38,69,46,21,1
38,534,50,22,1
38,640,45,21,1
38,358,52,9,0
38,259,50,1,0
38,73,46,28,0
38,655,40,1,6
38,223,53,25,1
38,376,65,19,0
38,648,40,15,0
38,118,53,10,1
38,397,91,4,11
38,496,50,3,0
38,264,51,1,0
38,51,53,15,1
38,495,43,3,1
38,385,50,4,8
38,429,47,6,1
38,277,49,23,1
38,582,43,3,0
38,544,45,27,0
38,55,44,21,0
38,417,42,7,0
38,602,43,12,0
38,584,40,10,0
38,279,42,23,0
38,90,54,28,0
38,342,44,0,-1
38,428,41,6,0
38,334,55,29,0
38,506,66,19,0
38,489,42,23,3
38,196,39,15,0
38,620,39,7,0
38,75,56,28,0
38,128,40,9,0
38,147,39,27,0
38,480,44,7,0
38,561,49,29,6
38,139,42,0,2
38,442,43,6,0
38,48,60,15,0
38,10,43,23,1
38,251,44,1,0
38,209,42,12,0
38,500,43,4,0
38,286,42,23,0
38,8,48,26,0
38,621,45,7,0
38,82,70,28,8
38,327,46,29,0
38,313,63,24,2
38,32,52,15,2
38,618,40,7,0
38,458,50,22,0
38,212,72,10,2
38,393,89,4,9
38,167,53,3,2
38,413,48,7,0
38,437,48,6,1
38,71,45,21,0
38,243,58,1,0
38,492,51,26,0
38,116,42,10,0
38,540,50,25,0
38,441,43,6,2
38,403,59,4,0
38,195,39,12,0
38,653,40,19,0
38,121,55,10,0
38,405,42,7,0
38,407,43,7,0
38,432,49,6,1
38,439,51,6,0
38,292,46,23,0
38,434,40,6,0
38,301,43,24,0
38,148,49,27,0
38,300,49,24,2
38,76,64,28,2
38,276,40,23,0
38,253,52,1,0
38,656,39,26,0
38,106,48,10,0
38,650,45,21,0
38,181,43,3,1
38,274,47,23,1
38,675,45,27,0
38,178,53,3,0
38,597,45,19,0
38,674,45,22,0
38,501,40,21,0
38,213,97,12,5
38,215,54,12,0
38,382,58,4,0
38,171,49,3,1
38,25,73,26,8
38,42,47,15,3
38,438,44,6,5
38,450,44,22,0
38,137,43,0,1
38,539,45,7,0
38,241,55,1,0
38,60,50,21,0
38,569,62,28,2
38,553,44,27,1
38,160,44,27,0
38,290,46,23,0
38,0,47,26,0
38,229,86,25,3
38,388,44,4,0
38,63,43,21,0
38,617,45,22,1
38,190,49,12,6
38,180,48,3,1
38,668,40,1,8
38,469,57,22,0
38,558,48,0,0
38,96,104,28,4
38,568,54,27,0
38,272,41,23,0
38,460,90,22,0
38,325,40,29,0
38,658,45,7,1
38,216,60,12,1
38,609,45,22,0
38,594,45,9,0
38,589,50,28,0
38,505,38,0,0
38,352,47,0,0
38,516,40,27,0
38,307,69,24,2
38,81,105,28,9
38,541,47,22,5
38,662,45,28,0
38,146,41,27,0
38,224,54,25,0
38,669,40,3,0
38,616,44,0,0
38,44,44,15,0
38,278,41,23,0
38,203,48,12,3
38,468,52,9,2
38,254,55,1,7
38,389,50,4,2
38,392,66,4,0
38,320,46,29,6
38,614,45,0,0
38,415,45,7,2
38,39,44,15,0
38,629,49,27,0
38,579,45,10,0
38,226,47,25,0
38,526,42,23,1
38,353,51,0,2
38,362,42,19,1
38,233,47,25,0
38,499,63,19,12
38,232,53,25,8
38,670,45,4,0
38,299,40,24,0
38,120,44,10,1
38,19,42,26,1
38,363,44,19,0
38,293,50,24,2
38,64,44,21,0
38,4,48,26,0
38,624,91,25,11
38,136,43,9,1
38,435,50,6,0
38,77,67,28,6
38,490,52,23,0
38,222,52,25,6
38,319,42,29,12
38,564,68,4,0
38,61,51,21,0
38,275,42,23,1
38,586,45,0,0
38,484,75,12,14
38,140,59,9,0
38,681,40,19,0
38,333,45,29,0
38,638,40,7,0
38,328,42,29,2
38,324,47,29,0
38,230,72,25,3
38,23,52,26,2
38,283,43,23,2
38,517,44,27,0
38,513,43,27,0
38,245,45,1,0
38,367,74,19,2
38,179,44,3,0
38,466,53,22,0
38,570,50,6,1
38,306,43,24,0
38,36,50,15,0
38,402,119,4,17
38,622,40,24,0
38,152,44,27,0
38,652,45,12,0
38,512,45,4,0
38,267,87,1,0
38,401,72,4,5
38,406,49,7,1
38,542,45,10,0
38,379,55,4,3
38,464,47,22,0
38,5,65,26,8
38,331,54,29,0
38,487,50,9,1
38,418,45,7,0
38,235,49,25,0
38,423,57,7,0
38,566,82,3,5
38,315,45,29,10
38,366,46,19,0
38,349,43,0,2
38,547,40,6,0
38,503,42,24,1
38,16,58,15,0
38,585,45,24,0
38,156,47,6,2
38,316,43,29,0
38,436,45,6,0
38,451,42,22,1
38,660,40,23,0
38,113,47,10,2
38,135,47,9,0
38,443,48,6,1
38,207,63,12,3
38,440,43,6,2
38,58,40,21,1
38,102,48,10,1
38,305,50,24,2
38,565,43,27,0
38,269,50,1,0
38,183,99,3,9
38,346,42,0,0
38,384,58,4,2
38,515,45,27,2
38,475,47,0,0
38,109,51,10,2
38,537,43,0,6
38,370,44,19,0
38,310,59,24,0
38,372,50,19,0
38,168,47,10,1
38,559,53,21,2
38,587,45,26,0
38,350,59,0,0
38,354,74,0,0
38,427,48,7,0
38,265,56,1,4
38,231,61,25,1
38,661,40,1,6
38,520,44,0,0
38,22,59,26,0
38,198,54,12,6
38,122,47,9,3
38,630,40,29,0
38,104,48,10,1
38,625,41,21,0
38,201,49,29,2
38,217,53,25,0
38,112,43,10,0
38,657,45,9,0
38,472,48,21,0
38,88,44,28,0
38,341,44,0,0
38,127,46,25,0
38,74,52,28,1
38,634,39,0,0
38,431,42,6,0
38,578,43,10,0
38,525,66,22,0
38,444,41,6,1
38,329,53,29,1
38,115,45,10,0
38,615,40,9,0
38,430,44,6,8
38,193,43,21,0
38,641,50,19,8
38,200,62,12,0
38,339,42,0,1
38,291,54,23,0
38,361,38,19,0
38,45,49,15,1
38,114,42,10,0
38,308,46,24,0
38,497,43,25,0
38,337,53,29,0
38,194,48,12,0
38,296,53,22,2
38,673,45,1,8
38,47,62,15,0
38,398,42,4,0
38,603,41,24,0
38,514,40,27,0
38,462,43,22,0
38,612,45,0,0
38,531,40,0,0
38,518,40,27,0
38,410,46,7,0
38,409,40,7,0
38,84,69,28,0
38,255,72,1,0
38,478,41,7,0
38,98,43,10,0
38,287,43,23,0
38,543,45,29,0
38,41,46,15,9
38,491,47,24,1
38,646,55,27,1
38,509,40,6,0
38,164,49,3,3
38,240,60,25,1
38,508,45,10,0
38,234,105,25,9
38,593,40,21,1
38,132,59,9,2
38,197,42,12,0
38,387,45,4,0
38,6,47,26,0
38,680,40,1,0
38,386,47,4,8
38,356,39,19,3
38,78,53,28,0
38,357,44,19,2
38,383,62,4,0
38,345,42,0,0
38,2,61,26,-2
38,205,52,27,0
38,347,42,0,2
38,573,43,29,0
38,124,58,9,3
38,199,44,12,1
38,184,55,3,0
38,369,44,19,2
38,374,48,19,2
38,488,77,25,6
38,46,42,15,0
38,50,43,15,0
38,583,44,24,0
38,188,43,12,0
38,97,62,10,0
38,548,78,26,0
38,631,51,19,4
38,174,42,3,0
38,355,48,19,0
38,68,43,21,0
38,645,50,10,2
38,580,44,10,0
38,528,39,4,0
38,246,52,1,0
38,519,41,0,1
38,52,51,15,5
38,636,58,7,2
38,123,47,9,0
38,546,40,0,0
38,426,45,7,0
38,189,47,10,0
38,336,57,29,2
38,642,64,24,1
38,236,84,25,0
38,461,59,22,1
38,169,39,3,0
38,560,69,28,2
38,247,52,1,0
38,92,49,28,0
38,608,45,22,0
38,270,64,1,0
38,176,50,3,2
38,321,40,29,1
38,37,46,15,2
38,318,38,6,0
38,214,63,12,0
38,422,45,7,0
38,330,71,29,0
38,474,43,12,0
38,572,49,27,0
38,457,62,22,0
38,256,58,1,0
38,289,43,23,0
38,105,42,10,1
38,632,41,19,2
38,651,50,24,0
38,377,44,19,0
38,494,41,9,1
38,482,45,7,0
38,595,40,9,0
38,7,46,26,0
38,575,42,10,0
38,250,50,1,0
38,601,45,3,0
38,54,45,21,1
38,130,39,9,0
38,654,45,1,0
38,677,45,15,1
38,659,40,26,0
38,80,44,28,0
38,445,53,6,0
38,298,41,24,0
38,635,52,7,0
38,43,50,15,0
38,297,45,24,2
38,257,71,1,0
38,13,95,26,5
38,258,42,1,0
38,149,42,27,-1
38,619,45,7,0
38,57,50,21,0
38,65,42,21,0
38,623,40,0,0
38,605,45,10,0
38,576,44,0,0
38,463,67,22,0
38,380,48,4,0
38,95,84,28,12
38,412,42,7,0
38,365,43,19,0
38,111,45,10,0
38,378,50,19,0
38,158,55,27,0
38,21,45,26,0
38,644,44,3,0
38,263,45,9,1
38,663,45,22,0
38,150,44,27,0
38,649,40,24,0
38,390,54,4,1
38,571,66,4,1
38,138,43,9,0
38,94,47,28,2
38,394,45,4,0
38,391,58,6,0
38,9,59,26,2
38,182,44,3,0
38,529,45,28,0
38,192,59,12,6
38,35,39,28,0
38,375,47,19,0
38,664,45,22,0
38,303,59,24,2
38,359,41,19,0
38,86,48,28,0
38,470,39,21,0
38,225,59,25,6
38,610,45,10,0
38,421,50,7,1
38,425,68,7,0
38,507,45,10,0
38,486,45,28,0
38,237,53,25,0
38,545,45,19,0
38,24,81,26,0
38,588,44,24,0
38,206,47,12,0
38,606,45,25,0
38,633,44,27,-1
38,309,44,24,2
38,83,71,28,0
38,144,55,27,5
38,581,44,12,0
38,527,45,25,0
38,220,47,25,0
38,107,41,10,0
38,498,42,0,0
38,552,49,23,2
38,248,42,0,0
38,343,49,10,1
38,294,45,24,0
38,502,82,1,12
38,471,40,21,0
38,563,49,4,0
38,210,42,12,0
38,459,43,22,0
38,89,68,28,10
38,3,48,26,1
38,335,44,29,7
38,1,54,26,4
38,202,87,12,10
38,323,45,29,0
38,322,42,29,0
38,126,49,9,0
38,244,45,1,6
38,311,42,24,0
38,473,44,12,0
38,227,75,25,0
38,485,48,29,2
38,131,45,9,0
38,590,40,22,0
38,533,40,22,0
38,454,42,22,0
38,613,45,6,0
38,682,40,7,0
38,665,45,12,0
38,446,54,6,0
38,170,44,3,0
38,175,89,3,1
38,639,55,21,2
38,93,51,28,0
38,208,85,12,6
38,538,58,7,0
38,172,49,3,0
38,154,55,22,2
38,483,41,26,1
38,142,101,9,8
38,165,44,3,0
38,133,70,9,2
38,70,45,21,0
38,87,50,28,0
38,628,45,23,1
38,599,40,15,3
38,295,56,24,2
38,535,46,15,2
38,395,46,27,0
38,317,49,29,6
38,211,93,12,0
38,447,60,29,0
38,448,63,6,2
38,228,64,25,0
38,671,45,4,0
38,456,42,22,2
38,155,47,27,7
38,510,43,6,0
38,591,42,24,0
38,678,45,15,0
38,66,57,21,8
38,14,70,26,0
38,62,52,21,2
38,103,51,10,0
38,666,45,1,2
38,125,56,9,0
38,348,47,0,5
38,408,43,7,0
38,18,50,26,0
38,238,127,25,16
38,242,47,1,0
38,312,61,24,0
38,40,45,15,0
38,161,43,27,0
38,314,42,29,0
38,185,56,3,0
38,554,58,26,0
38,549,60,22,0
38,30,45,15,1
38,187,48,12,7
38,550,67,24,0
38,465,50,22,8
38,551,51,7,2
38,326,44,29,0
38,364,39,19,1
38,56,45,21,1
38,420,50,7,0
38,304,51,24,2
38,524,56,21,1
38,532,48,0,0
38,31,48,15,2
38,101,42,10,0
38,281,48,23,2
38,596,40,24,0
38,493,45,10,1
38,371,50,19,1
38,433,40,6,0
38,27,49,26,0
38,59,42,21,0
38,12,72,26,0
38,598,45,29,0
38,72,59,28,2
38,647,40,29,0
38,536,40,0,0
38,252,41,1,6
38,381,64,4,8
